MachineID,ProductName,EngineVersion,AppVersion,SignatureVersion,IsBetaUser,RealTimeProtectionState,IsPassiveModeEnabled,AntivirusConfigID,NumAntivirusProductsInstalled,NumAntivirusProductsEnabled,HasTpm,CountryID,CityID,GeoRegionID,LocaleEnglishNameID,PlatformType,Processor,OSVersion,OSBuildNumber,OSProductSuite,OsPlatformSubRelease,OSBuildLab,SKUEditionName,IsSystemProtected,AutoSampleSubmissionEnabled,SMode,IEVersionID,FirewallEnabled,EnableLUA,MDC2FormFactor,DeviceFamily,OEMNameID,OEMModelID,ProcessorCoreCount,ProcessorManufacturerID,ProcessorModelID,PrimaryDiskCapacityMB,PrimaryDiskType,SystemVolumeCapacityMB,HasOpticalDiskDrive,TotalPhysicalRAMMB,ChassisType,PrimaryDisplayDiagonalInches,PrimaryDisplayResolutionHorizontal,PrimaryDisplayResolutionVertical,PowerPlatformRole,InternalBatteryNumberOfCharges,NumericOSVersion,OSArchitecture,OSBranch,OSBuildNumberOnly,OSBuildRevisionOnly,OSEdition,OSSkuFriendlyName,OSInstallType,OSInstallLanguageID,OSUILocaleID,AutoUpdateOptionsName,IsPortableOS,OSGenuineState,LicenseActivationChannel,IsFlightsDisabled,FlightRing,FirmwareManufacturerID,FirmwareVersionID,IsSecureBootEnabled,IsVirtualDevice,IsTouchEnabled,IsPenCapable,IsAlwaysOnAlwaysConnectedCapable,IsGamer,RegionIdentifier,DateAS,DateOS
46527c9568256bbfefc2d083fb577da6,win8defender,1.1.15200.1,4.10.209.0,1.275.1140.0,0,7.0,0,46901.0,2.0,2.0,1,84,26735.0,115.0,44,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19125.amd64fre.winblue_ltsb.180812-0703,Home,1.0,0,0.0,333.0,1.0,1.0,Notebook,Windows.Desktop,2668.0,170874.0,4.0,5.0,2640.0,953869.0,HDD,911961.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,0.0,10.0.10586.420,amd64,th2_release,10586,420,Core,CORE,Update,38.0,159,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,628.0,23570.0,1,0.0,0,0,0.0,0.0,7.0,2018-09-14 00:32:00,2016-06-14
f390a9fd95963d8db8491e42a3e80c70,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1717.0,0,7.0,0,53447.0,1.0,1.0,1,84,26735.0,115.0,44,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,4730.0,311947.0,2.0,5.0,4336.0,152627.0,HDD,152076.0,0,2048.0,Notebook,11.4,800.0,600.0,Mobile,0.0,10.0.17134.286,x86,rs4_release,17134,286,Core,CORE,IBSClean,39.0,160,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,512.0,7314.0,0,0.0,0,0,0.0,0.0,7.0,2018-09-23 10:00:00,2018-09-17
767596759191950f73726dfdf49304ca,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1167.0,0,7.0,0,53447.0,1.0,1.0,1,207,117467.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,2206.0,234493.0,4.0,5.0,2494.0,476940.0,HDD,475968.0,0,8192.0,MiniTower,21.7,1920.0,1080.0,Workstation,4294967295.0,10.0.17134.167,amd64,rs4_release,17134,167,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,0.0,Retail,500.0,40959.0,0,0.0,0,0,0.0,0.0,13.0,2018-08-10 11:48:00,2018-07-16
288950c4a18f88b2bf5d2bbb43fee2d5,win8defender,1.1.15100.1,4.12.16299.15,1.273.869.0,0,7.0,0,45938.0,2.0,1.0,1,88,96448.0,117.0,115,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,585.0,189550.0,4.0,5.0,2002.0,953869.0,HDD,261595.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.16299.371,amd64,rs3_release,16299,371,Professional,PROFESSIONAL,IBSClean,17.0,64,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,Retail,556.0,63041.0,0,0.0,0,0,0.0,1.0,3.0,2018-08-05 12:25:00,2018-04-10
a45d863dec297045ab8609a58c24c901,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1628.0,0,7.0,0,53447.0,1.0,1.0,1,7,164633.0,11.0,182,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,4.0,5.0,2489.0,1907729.0,HDD,166363.0,0,4096.0,Desktop,34.1,2560.0,1080.0,Desktop,4294967295.0,10.0.17134.286,amd64,rs4_release,17134,286,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,29.0,125,FullAuto,0,IS_GENUINE,Volume:GVLK,0.0,Retail,142.0,12133.0,0,0.0,0,0,0.0,1.0,3.0,2018-09-21 17:36:00,2018-09-17
67416f10bf2ddf70ca9e6f39f4e3da80,win8defender,1.1.15100.1,4.9.10586.0,1.273.1490.0,0,7.0,0,53447.0,1.0,1.0,1,93,97401.0,119.0,75,windows10,x64,10.0.0.0,10586,768,th2,10586.162.amd64fre.th2_release_sec.160223-1728,Home,1.0,0,0.0,76.0,1.0,1.0,Notebook,Windows.Desktop,1443.0,256436.0,2.0,5.0,1998.0,29824.0,SSD,28744.0,0,2048.0,Portable,11.6,1366.0,768.0,Mobile,0.0,10.0.10586.164,amd64,th2_release,10586,164,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,Retail,355.0,4354.0,1,0.0,1,0,0.0,1.0,8.0,2018-08-16 09:15:00,2016-03-08
6c75702e5d788e2380cb7006a3c42251,win8defender,1.1.15100.1,4.18.1807.18075,1.273.933.0,0,7.0,0,7945.0,2.0,1.0,1,149,41.0,181.0,56,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,530.0,257655.0,2.0,5.0,3425.0,476940.0,HDD,200042.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,24.0,109,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,142.0,42144.0,0,0.0,0,0,0.0,0.0,15.0,2018-08-06 18:39:00,2018-05-08
bdfbe04c1eb9041687524e130cc11b38,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1509.0,0,7.0,0,53447.0,1.0,1.0,1,81,56441.0,107.0,224,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,4142.0,120212.0,2.0,5.0,2056.0,476940.0,HDD,450077.0,1,2048.0,Laptop,14.0,1366.0,768.0,Mobile,1670.0,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,807.0,52423.0,1,0.0,0,0,0.0,0.0,10.0,2018-08-16 16:43:00,2018-08-14
4e33f09c015fd90f14de279e9c2ae115,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1629.0,0,7.0,0,53447.0,1.0,1.0,1,93,36710.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,0.0,111.0,1.0,1.0,Notebook,Windows.Desktop,1443.0,260732.0,4.0,5.0,2321.0,476940.0,HDD,69650.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,0.0,10.0.16299.248,amd64,rs3_release,16299,248,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,0.0,Retail,355.0,19970.0,0,0.0,1,0,0.0,0.0,8.0,2018-08-18 18:28:00,2018-02-13
eb929087e805978c290f81072ed894d1,win8defender,1.1.15200.1,4.12.17007.18022,1.275.1141.0,0,7.0,0,41571.0,2.0,1.0,1,141,116277.0,167.0,227,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,4490.0,306306.0,4.0,5.0,2523.0,476940.0,HDD,476389.0,1,4096.0,Notebook,14.0,1366.0,768.0,Mobile,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,IBSClean,10.0,35,UNKNOWN,0,IS_GENUINE,Retail,0.0,Retail,556.0,56962.0,0,0.0,0,0,0.0,1.0,10.0,2018-09-14 00:32:00,2018-05-08
0268d97a39d41eca3336a9487c8544e3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1574.0,0,7.0,0,53447.0,1.0,1.0,1,66,146498.0,89.0,88,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,585.0,318024.0,4.0,5.0,2640.0,457872.0,SSD,457321.0,0,16384.0,Notebook,17.2,1600.0,900.0,Mobile,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,14.0,49,FullAuto,0,IS_GENUINE,OEM:DM,0.0,Retail,556.0,63155.0,0,0.0,0,0,0.0,0.0,5.0,2018-08-17 17:05:00,2018-08-14
50a0e864ca0bf1c3b12aa5bba25d5668,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1094.0,0,7.0,0,53447.0,1.0,1.0,1,91,145233.0,125.0,113,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,1980.0,228141.0,4.0,5.0,2354.0,114473.0,SSD,113106.0,0,8192.0,Desktop,21.6,1920.0,1080.0,Desktop,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,29.0,125,FullAuto,0,IS_GENUINE,Volume:GVLK,0.0,Retail,142.0,33264.0,0,0.0,0,0,0.0,1.0,11.0,2018-08-09 06:59:00,2018-07-10
4f1272c6b322a5a6211765eb568660a6,win8defender,1.1.14901.4,4.9.10586.0,1.269.142.0,0,7.0,0,62773.0,1.0,1.0,1,158,22741.0,202.0,70,windows10,x64,10.0.0.0,10586,768,th2,10586.212.amd64fre.th2_release_sec.160328-1908,Home,0.0,0,0.0,76.0,1.0,1.0,Notebook,Windows.Desktop,585.0,189529.0,4.0,5.0,2002.0,476940.0,HDD,476323.0,0,2048.0,Notebook,14.0,1366.0,768.0,Mobile,0.0,10.0.10586.218,amd64,th2_release,10586,218,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,Retail,556.0,63424.0,1,0.0,0,0,0.0,1.0,1.0,2018-05-26 22:51:00,2016-04-12
b9c3e140c9de03832855d167cca56ac2,win8defender,1.1.15100.1,4.18.1807.18075,1.273.692.0,0,7.0,0,53447.0,1.0,1.0,0,93,64168.0,119.0,64,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,4490.0,308059.0,4.0,5.0,2310.0,476940.0,HDD,448677.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,556.0,57144.0,1,0.0,0,0,0.0,1.0,8.0,2018-08-02 00:47:00,2018-07-10
e4def1704719a1b55cd149b931e06f26,win8defender,1.1.15100.1,4.14.17639.18041,1.273.545.0,0,7.0,0,41571.0,2.0,1.0,1,81,56441.0,107.0,224,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,0.0,108.0,1.0,1.0,Notebook,Windows.Desktop,4730.0,311047.0,2.0,1.0,651.0,476940.0,HDD,465226.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Update,8.0,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,Retail,897.0,7221.0,1,0.0,0,0,0.0,0.0,10.0,2018-07-30 16:48:00,2018-07-10
7e308d19a9ac86d3b4184902fe2a2571,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1384.0,0,7.0,0,53447.0,1.0,1.0,1,205,75528.0,274.0,75,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,2102.0,229999.0,2.0,1.0,686.0,476940.0,HDD,32746.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.17134.228,x86,rs4_release,17134,228,Professional,PROFESSIONAL,Other,29.0,125,FullAuto,0,INVALID_LICENSE,Retail,0.0,Retail,554.0,33060.0,0,0.0,0,0,0.0,1.0,3.0,2018-09-17 19:16:00,2018-08-14
381a724e9f94640f3a7eca328961d1f5,win8defender,1.1.14800.3,4.8.10240.17443,1.267.328.0,0,7.0,0,62773.0,1.0,1.0,1,158,152102.0,277.0,75,windows10,x64,10.0.0.0,10240,256,th1,10240.17443.amd64fre.th1.170602-2340,Pro,0.0,0,0.0,53.0,1.0,1.0,Notebook,Windows.Desktop,2206.0,228726.0,4.0,5.0,2375.0,476940.0,HDD,229500.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,0.0,10.0.10240.17443,amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,INVALID_LICENSE,Retail,0.0,NOT_SET,554.0,33142.0,0,0.0,0,0,0.0,0.0,1.0,2018-04-25 01:13:00,2017-06-13
7d742911e29d9becefee2975a19f2ca0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.601.0,0,7.0,0,53447.0,1.0,1.0,1,44,130783.0,57.0,218,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,3035.0,263685.0,8.0,1.0,1253.0,114473.0,SSD,113858.0,0,8192.0,Desktop,18.5,1366.0,768.0,Desktop,4294967295.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Reset,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,142.0,9444.0,0,0.0,0,0,0.0,1.0,10.0,2018-07-31 15:32:00,2018-07-24
e99d7de5b4e9bc9f0708b4a6932cb0cd,win8defender,1.1.15100.1,4.16.17656.18052,1.273.1379.0,0,7.0,0,23657.0,2.0,1.0,1,164,155192.0,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,2102.0,241948.0,2.0,1.0,686.0,953869.0,HDD,938139.0,0,8192.0,Notebook,17.2,1600.0,900.0,Mobile,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,14.0,49,Notify,0,IS_GENUINE,OEM:DM,0.0,Retail,554.0,33026.0,1,0.0,0,0,0.0,0.0,15.0,2018-08-14 12:33:00,2018-05-08
ca1e86830073b30c23ebb22675cb6b31,win8defender,1.1.15200.1,4.18.1807.18075,1.275.624.0,0,7.0,0,53447.0,1.0,1.0,1,178,136271.0,230.0,71,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,530.0,257573.0,4.0,5.0,2498.0,476940.0,HDD,199149.0,0,6144.0,Laptop,14.0,1366.0,768.0,Mobile,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,Retail,142.0,41909.0,0,0.0,0,0,0.0,0.0,1.0,2018-09-02 16:51:00,2018-06-12
40946a64e0f6cdeea64441bf69641639,win8defender,1.1.15100.1,4.18.1806.18062,1.273.259.0,0,7.0,0,53447.0,1.0,1.0,1,91,110905.0,125.0,113,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Convertible,Windows.Desktop,525.0,318787.0,8.0,5.0,3104.0,488386.0,SSD,487309.0,0,16384.0,Convertible,13.9,1920.0,1080.0,Mobile,30.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,Reset,15.0,58,FullAuto,0,IS_GENUINE,OEM:DM,0.0,Retail,142.0,62448.0,1,0.0,1,1,1.0,1.0,11.0,2018-07-24 06:51:00,2018-07-10
152b9e4e468ef3e70986b2e06a2b595c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.597.0,0,7.0,0,53447.0,1.0,1.0,1,2,39800.0,276.0,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,3035.0,263705.0,4.0,5.0,2723.0,238475.0,SSD,237041.0,0,16384.0,Desktop,24.0,1920.0,1080.0,Desktop,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,0.0,Retail,142.0,23416.0,0,0.0,0,0,0.0,1.0,11.0,2018-07-31 14:21:00,2018-07-10
3eda78ba79f04bfe0fc2be244f8cef9e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.508.0,0,7.0,0,53447.0,1.0,1.0,1,214,61668.0,287.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Convertible,Windows.Desktop,2668.0,69078.0,4.0,5.0,3032.0,244198.0,SSD,243184.0,0,12288.0,Notebook,14.0,1920.0,1080.0,Mobile,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,0.0,Retail,628.0,47311.0,0,0.0,1,0,0.0,1.0,1.0,2018-08-31 17:08:00,2018-08-14
3d6888affa781d96fc1f60ff79159cbe,win8defender,1.1.15000.2,4.18.1806.18062,1.271.1198.0,0,0.0,0,53447.0,1.0,1.0,1,167,38263.0,77.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,2206.0,228975.0,4.0,5.0,2321.0,476940.0,HDD,328823.0,0,4096.0,Notebook,15.5,1280.0,768.0,Mobile,0.0,10.0.16299.371,amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,7.0,30,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,554.0,33133.0,1,0.0,0,0,0.0,1.0,11.0,2018-07-18 21:45:00,2018-04-10
727a1eee57f2cc249a44a4de0c567984,win8defender,1.1.15200.1,4.18.1807.18075,1.275.488.0,0,7.0,0,53447.0,1.0,1.0,1,43,142358.0,53.0,42,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,0.0,111.0,1.0,1.0,Notebook,Windows.Desktop,3150.0,313499.0,4.0,5.0,2668.0,122104.0,SSD,120785.0,0,8192.0,Laptop,13.5,3000.0,2000.0,Slate,53.0,10.0.16299.309,amd64,rs3_release,16299,309,Professional,PROFESSIONAL,UUPUpgrade,37.0,158,Notify,0,IS_GENUINE,OEM:DM,0.0,Retail,677.0,18669.0,1,0.0,1,1,1.0,0.0,7.0,2018-08-31 08:06:00,2018-03-13
78e0c445cf06fb2ffa814749913c4979,win8defender,1.1.15200.1,4.13.17134.1,1.275.33.0,0,7.0,0,53447.0,1.0,1.0,1,29,142352.0,35.0,171,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Desktop,Windows.Desktop,4589.0,313586.0,2.0,5.0,4326.0,76318.0,UNKNOWN,75767.0,0,4096.0,Desktop,17.5,1440.0,900.0,Desktop,4294967295.0,10.0.17134.1,amd64,rs4_release,17134,1,Professional,PROFESSIONAL,IBSClean,26.0,119,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,Retail,142.0,3111.0,0,0.0,0,0,0.0,0.0,10.0,2018-08-23 10:51:00,2018-04-20
47838da19a7138677599d3eba057595a,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1501.0,0,7.0,0,53447.0,1.0,1.0,1,29,68856.0,35.0,171,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,525.0,331300.0,4.0,5.0,3063.0,953869.0,HDD,952723.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,25.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,26.0,119,FullAuto,0,IS_GENUINE,OEM:DM,0.0,Retail,142.0,70460.0,1,0.0,0,0,0.0,0.0,10.0,2018-08-16 12:47:00,2018-07-10
442dfc3ae7a59217009daefade80229b,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1507.0,0,7.0,0,7945.0,2.0,1.0,1,141,148415.0,167.0,227,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,4730.0,311008.0,2.0,5.0,1984.0,476940.0,HDD,465848.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,0.0,10.0.16299.666,amd64,rs3_release,16299,666,Core,CORE,Upgrade,8.0,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0.0,Retail,897.0,7145.0,0,0.0,0,0,0.0,0.0,10.0,2018-09-19 15:45:00,2018-09-17
d2ef2d53dc6ff554e4486d0da8b218ad,win8defender,1.1.15100.1,4.18.1806.18062,1.273.488.0,0,7.0,0,7945.0,2.0,1.0,1,60,97600.0,240.0,233,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,0.0,108.0,1.0,1.0,Notebook,Windows.Desktop,2668.0,171449.0,8.0,5.0,3082.0,953869.0,HDD,926992.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Other,9.0,34,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,0.0,Retail,628.0,12200.0,1,0.0,0,1,0.0,1.0,15.0,2018-07-28 18:14:00,2018-07-10
68d877bf7540b6fedd393f6eca7bb762,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1603.0,0,7.0,0,53447.0,1.0,1.0,1,152,160004.0,184.0,69,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,0.0,111.0,1.0,1.0,Notebook,Windows.Desktop,2206.0,228726.0,2.0,5.0,1985.0,476940.0,HDD,452108.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,0.0,10.0.17134.319,amd64,rs4_release,17134,319,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,Unknown,554.0,33130.0,1,0.0,0,0,0.0,0.0,1.0,2018-09-21 08:24:00,2018-09-20
ab1dc11468afd16a758f29a001e1d841,win8defender,1.1.15100.1,4.18.1806.18062,1.273.806.0,0,7.0,0,53447.0,1.0,1.0,1,171,96401.0,211.0,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,0.0,137.0,1.0,1.0,Notebook,Windows.Desktop,1443.0,260790.0,4.0,5.0,2697.0,244198.0,SSD,242274.0,0,8192.0,Notebook,13.9,1920.0,1080.0,Mobile,0.0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,29.0,125,Notify,0,IS_GENUINE,OEM:DM,0.0,Retail,355.0,7456.0,1,0.0,0,0,0.0,0.0,3.0,2018-08-03 21:47:00,2018-06-12
d9595df3fdcc94837b087f0f116b6b84,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1031.0,0,7.0,0,53447.0,1.0,1.0,1,195,28975.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,0.0,117.0,1.0,1.0,Desktop,Windows.Desktop,1443.0,275844.0,2.0,5.0,3224.0,238418.0,UNKNOWN,236561.0,0,3072.0,MiniTower,32.0,1360.0,768.0,SOHOServer,4294967295.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,0.0,Retail,355.0,20106.0,0,0.0,0,0,0.0,1.0,1.0,2018-08-08 09:16:00,2018-07-10
ee5fd72fec581b235805e4e2f258536d,win8defender,1.1.14800.3,4.9.10586.1106,1.267.1524.0,0,7.0,0,53447.0,1.0,1.0,1,169,20691.0,277.0,75,windows10,x86,10.0.0.0,10586,768,th2,10586.1176.x86fre.th2_release_sec.170913-1848,Home,1.0,0,0.0,74.0,1.0,1.0,Detachable,Windows.Desktop,585.0,275768.0,4.0,5.0,1848.0,29824.0,SSD,29206.0,0,2048.0,Desktop,10.0,1280.0,768.0,Slate,256.0,10.0.10586.1176,x86,th2_release_sec,10586,1176,Core,CORE,Update,8.0,31,Notify,0,IS_GENUINE,OEM:DM,0.0,Retail,142.0,6585.0,1,0.0,1,0,1.0,1.0,3.0,2018-05-17 15:55:00,2017-10-10
4c115149e7856e9a11448717ce2bee1a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1487.0,0,7.0,0,53447.0,1.0,1.0,1,183,35625.0,45.0,60,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,0.0,117.0,1.0,1.0,Notebook,Windows.Desktop,2206.0,246154.0,4.0,5.0,2280.0,476940.0,HDD,455061.0,0,6144.0,Notebook,13.9,1366.0,768.0,Mobile,0.0,10.0.16299.371,amd64,rs3_release,16299,371,Core,CORE,Refresh,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,Retail,500.0,33084.0,0,0.0,0,0,0.0,0.0,11.0,2018-09-19 09:12:00,2018-04-10
